months,years,complex_subgroup,insecticide_class,percentage_mortality,resistance_class,lulc,rainfall,temperature,humidity,population_density
6,2011,Gambiae Complex,pyrethroid,50,,10,42.34182175,29.46750775,6110,234
11,2012,Gambiae Complex,pyrethroid,50,,10,8.005401,29.9882715,5431,168
5,2009,Gambiae Complex,pyrethroid,50,,17,55.16352975,29.411479,5952,165
8,2010,Gambiae Complex,pyrethroid,50,,10,90.165773,30.05265563,6525,164
6,2015,Gambiae Complex,pyrethroid,50,,12,78.607256,29.17692825,6728,159
6,2012,Gambiae Complex,carbamate,50,,8,65.875771,29.82456625,6918,150
6,2012,Gambiae Complex,pyrethroid,50,,12,83.4297825,29.31715,6027,127
6,2012,Gambiae Complex,pyrethroid,50,,14,28.7422845,29.50990563,6020,127
5,2009,Gambiae Complex,pyrethroid,50,,17,55.16352975,29.411479,5952,93
6,2011,Gambiae Complex,pyrethroid,50,,12,36.65123375,29.48792775,6177,78
10,2009,Funestus Subgroup,pyrethroid,50,,17,28.6551675,29.59521913,5801,71
8,2014,Gambiae Complex,pyrethroid,50,,12,19.69459375,29.48388563,5948,64
6,2012,Gambiae Complex,pyrethroid,50,,10,35.976082,29.5376915,5868,63
6,2012,Gambiae Complex,pyrethroid,50,,0,226.176695,29.928602,6695,62
8,2010,Gambiae Complex,organochlorine,50,,10,94.9260775,29.94624713,6714,61
8,2008,Gambiae Complex,organochlorine,50,,12,123.767921,29.89421438,6675,50
6,2016,Gambiae Complex,pyrethroid,50,,10,17.26465975,29.83849088,4685,44
4,2014,Gambiae Complex,pyrethroid,50,,17,74.55632875,30.01271113,6740,40
10,2010,Gambiae Complex,pyrethroid,50,,10,35.56227725,30.10246863,6455,39
7,2014,Gambiae Complex,pyrethroid,50,,10,52.17667,29.83057638,6699,36
10,2014,Gambiae Complex,pyrethroid,50,,12,26.695042,30.04220838,5707,24
2,2009,Gambiae Complex,organochlorine,50,,14,14.984293,30.1975335,6240,20
8,2009,Gambiae Complex,pyrethroid,50,,12,96.41950375,29.90288188,6677,15
7,2013,Gambiae Complex,pyrethroid,49.9,,12,10.8273595,29.4706955,5472,23
9,2002,Gambiae Complex,organochlorine,49.58,,12,62.8858015,29.82432438,6633,131
5,2011,Gambiae Complex,organophosphate,49.53,,13,63.2840475,30.063464,6420,99
11,2012,Gambiae Complex,pyrethroid,49.51,,17,7.137345625,30.00432113,5448,22
11,2005,Gambiae Complex,organochlorine,49.5,,17,10.1273152,29.321323,5177,150
5,2016,Gambiae Complex,pyrethroid,49.4,,12,41.81601,30.36273463,5602,750
4,2012,Gambiae Complex,pyrethroid,49.31,,8,65.10416375,29.66341375,6797,373
7,2009,Gambiae Complex,pyrethroid,49.14,,12,43.2160975,30.08500925,5582,165
10,2009,Gambiae Complex,pyrethroid,49.02579,,17,28.6551675,29.59521913,5801,1277
3,2010,Gambiae Complex,pyrethroid,49.01,,12,30.80197225,30.20751813,6442,1176
8,2009,Gambiae Complex,carbamate,49,,10,89.2323825,29.88248875,6756,1143
10,2012,Gambiae Complex,pyrethroid,49,,12,19.32123725,29.907694,6402,151
3,2015,Gambiae Complex,organochlorine,49,,9,12.2274485,30.06177875,6748,141
8,2008,Gambiae Complex,carbamate,49,,10,123.5812425,29.86693975,6724,126
7,2010,Gambiae Complex,pyrethroid,49,,8,225.2277475,29.71484588,7445,84
10,2015,Gambiae Complex,pyrethroid,49,,12,37.2423845,30.08333788,5852,84
10,2015,Gambiae Complex,organochlorine,49,,8,134.6886225,29.87688438,7084,77
6,2011,Gambiae Complex,pyrethroid,49,,12,38.0979965,29.48561975,6215,55
8,2010,Gambiae Complex,carbamate,49,,10,125.728045,29.92639238,6608,41
7,2009,Gambiae Complex,organochlorine,49,,10,33.415472,30.12065225,5434,16
8,2009,Gambiae Complex,organophosphate,49,,10,97.35289875,29.7756235,6836,16
6,2015,Gambiae Complex,pyrethroid,49,,10,9.83796275,30.28362688,4642,16
6,2006,Gambiae Complex,carbamate,49,,12,91.4351825,29.84661725,7023,10
4,2011,Gambiae Complex,pyrethroid,48.98,,10,46.10339375,30.20320375,6093,76
5,2010,Gambiae Complex,pyrethroid,48.94,,14,48.163083,30.10275488,6451,401
4,2012,Gambiae Complex,pyrethroid,48.91,,9,69.34799475,30.05281975,6348,373
8,2006,Gambiae Complex,pyrethroid,48.9,,12,99.77972,29.84163925,6371,1819
3,2014,Gambiae Complex,pyrethroid,48.9,,12,42.46938525,30.00903163,5737,58
10,2014,Gambiae Complex,pyrethroid,48.84,,12,19.0412185,29.532073,5834,24
4,2011,Gambiae Complex,pyrethroid,48.75,,10,48.7075625,30.174391,6184,76
8,2014,Gambiae Complex,pyrethroid,48.68,,12,19.69459375,29.48388563,5992,58
7,2010,Gambiae Complex,pyrethroid,48.45,,9,98.0062725,29.85679013,6337,20
10,2013,Gambiae Complex,pyrethroid,48.3,,10,21.9347365,29.90800613,5888,69
4,2012,Gambiae Complex,pyrethroid,48.17,,8,65.10416375,29.66341375,6797,373
10,2014,Gambiae Complex,pyrethroid,48.04,,12,26.88172,30.04784663,5699,17
7,2010,Gambiae Complex,pyrethroid,48,,0,24.73491625,30.04399213,6492,10723
7,2010,Gambiae Complex,organochlorine,48,,10,18.38784225,30.69038375,4821,2791
8,2009,Gambiae Complex,pyrethroid,48,,10,89.2323825,29.88248875,6756,2310
9,2014,Gambiae Complex,pyrethroid,48,,9,69.0586425,29.81942375,6546,1447
8,2008,Gambiae Complex,pyrethroid,48,,10,123.5812425,29.86693975,6724,1015
9,2010,Gambiae Complex,pyrethroid,48,,10,33.9506175,30.14853975,6733,335
6,2010,Gambiae Complex,pyrethroid,48,,9,51.50462925,29.91777213,6163,296
7,2011,Gambiae Complex,pyrethroid,48,,0,15.02762875,30.0177655,6340,274
8,2010,Gambiae Complex,pyrethroid,48,,12,75.23148,30.16567875,6630,202
2,2009,Gambiae Complex,organochlorine,48,,9,12.81415325,30.20150863,6268,190
6,2012,Gambiae Complex,organophosphate,48,,12,34.52931975,29.17284625,6151,114
11,2012,Gambiae Complex,organochlorine,48,,10,0.4822531,30.1631805,4484,105
7,2014,Gambiae Complex,pyrethroid,48,,9,115.8340775,28.947187,7135,77
8,2011,Gambiae Complex,pyrethroid,48,,10,79.618427,29.92962638,6596,71
8,2011,Gambiae Complex,organochlorine,48,,12,61.137247,29.97540313,6647,71
8,2010,Gambiae Complex,organochlorine,48,,12,95.0194175,29.9586225,6717,61
8,2008,Gambiae Complex,pyrethroid,48,,10,123.5812425,29.86693975,6724,50
11,2003,Gambiae Complex,organochlorine,48,,13,47.8395075,29.50057388,7109,49
8,2010,Gambiae Complex,carbamate,48,,10,123.3945635,29.93173713,6594,41
8,2010,Gambiae Complex,pyrethroid,48,,10,123.3945635,29.93173713,6594,41
8,2010,Gambiae Complex,pyrethroid,48,,10,125.728045,29.92639238,6608,41
6,2015,Gambiae Complex,organochlorine,48,,10,9.83796275,30.28362688,4642,16
8,2008,Gambiae Complex,organochlorine,48,,10,94.7394,29.955755,6499,7
7,2011,Gambiae Complex,pyrethroid,47.87,,12,25.57496975,29.29291288,5968,54
8,2014,Gambiae Complex,pyrethroid,47.67,,12,12.9741635,29.54551325,5734,58
7,2014,Gambiae Complex,pyrethroid,47.62,,14,43.40278,29.86562688,6726,36
6,2012,Gambiae Complex,pyrethroid,47.6,,12,28.35648125,29.49105775,6146,48
7,2010,Gambiae Complex,pyrethroid,47.47,,14,42.28270575,29.582687,6405,10
7,2015,Gambiae Complex,pyrethroid,47.42,,8,53.950118,29.86288025,6822,241
2,2013,Funestus Subgroup,pyrethroid,47.2,,10,57.4570125,29.5035705,6364,871
5,2016,Gambiae Complex,pyrethroid,47.1,,9,54.13679875,29.97256188,6461,22
7,2015,Gambiae Complex,pyrethroid,47.06,,9,52.83005,29.87678413,6814,559
11,2013,Gambiae Complex,pyrethroid,47.06,,9,39.4483025,29.86932425,6971,81
10,2014,Gambiae Complex,pyrethroid,47.06,,12,27.06839825,30.03614538,5697,36
7,2010,Gambiae Complex,organochlorine,47,,0,24.73491625,30.04399213,6492,10723
7,2010,Gambiae Complex,pyrethroid,47,,0,23.14814875,30.033706,6434,10133
8,2009,Gambiae Complex,pyrethroid,47,,10,83.632019,29.90077513,6830,2397
8,2009,Gambiae Complex,carbamate,47,,12,96.41950375,29.90288188,6677,946
11,2012,Gambiae Complex,organochlorine,47,,10,0.4822531,30.07627413,3872,151
5,2009,Gambiae Complex,pyrethroid,47,,17,55.16352975,29.411479,5952,93
2,2006,Gambiae Complex,pyrethroid,47,,10,40.40592125,29.783325,6390,36
9,2010,Gambiae Complex,pyrethroid,47,,9,54.4945985,29.90659638,6404,20
4,2015,Funestus Subgroup,carbamate,47,,9,11.38117275,29.61191537,6351,18
7,2014,Gambiae Complex,pyrethroid,46.91,,10,42.842742,29.84199725,6838,64
7,2014,Gambiae Complex,pyrethroid,46.73,,9,42.842742,29.85116175,6849,36
7,2014,Gambiae Complex,pyrethroid,46.71,,14,42.18936775,29.86101413,6766,36
11,2013,Gambiae Complex,pyrethroid,46.67,,10,0,29.94922438,3298,7
10,2015,Gambiae Complex,pyrethroid,46.59,,12,35.282259,30.08557613,5881,84
4,2011,Gambiae Complex,pyrethroid,46.51,,9,45.42824,30.15894563,6529,391
4,2010,Gambiae Complex,pyrethroid,46.45,,13,123.939039,30.01787788,6766,1724
4,2010,Gambiae Complex,pyrethroid,46.45,,13,122.8780888,30.02907863,6707,1724
7,2012,Gambiae Complex,pyrethroid,46.36,,13,39.48252625,29.439293,7272,71
10,2012,Gambiae Complex,pyrethroid,46.24,,12,14.2809145,30.0502805,5994,71
8,2009,Gambiae Complex,pyrethroid,46,,10,97.35289875,29.7756235,6836,2310
6,2014,Gambiae Complex,pyrethroid,46,,10,23.630401,30.21556625,4008,373
12,2008,Gambiae Complex,pyrethroid,46,,14,1.400089625,29.82259813,4383,339
6,2010,Gambiae Complex,pyrethroid,46,,9,51.50462925,29.91777213,6163,296
12,2010,Gambiae Complex,pyrethroid,46,,9,35.56227575,30.10212263,6240,296
10,2012,Gambiae Complex,pyrethroid,46,,12,16.14769975,30.04331713,6419,151
6,2012,Gambiae Complex,pyrethroid,46,,8,65.875771,29.82456625,6918,114
6,2014,Gambiae Complex,pyrethroid,46,,12,17.26466025,29.48181525,6070,107
6,2014,Gambiae Complex,pyrethroid,46,,12,17.26466025,29.48377388,6070,107
7,2012,Gambiae Complex,organophosphate,46,,0,15.86768275,29.9886305,6368,71
6,2014,Gambiae Complex,pyrethroid,46,,10,14.85339475,29.505574,5892,59
6,2014,Gambiae Complex,pyrethroid,46,,10,14.85339475,29.505574,5892,59
6,2014,Gambiae Complex,pyrethroid,46,,12,15.5285485,29.51063988,5761,59
8,2008,Gambiae Complex,carbamate,46,,12,130.8617135,29.88478813,6649,51
2,2014,Gambiae Complex,organochlorine,46,,8,79.7784425,29.52837013,6785,40
10,2008,Gambiae Complex,pyrethroid,46,,10,32.29539975,30.087962,6112,22
7,2015,Gambiae Complex,pyrethroid,45.71,,14,52.73671,29.8866825,6782,559
4,2013,Gambiae Complex,pyrethroid,45.71,,9,106.5779325,30.03697738,6560,95
12,2001,Funestus Subgroup,pyrethroid,45.71,,0,2.0534648,30.04547863,6127,64
10,2013,Gambiae Complex,pyrethroid,45.59,,12,26.975059,30.0527965,5675,69
7,2011,Gambiae Complex,pyrethroid,45.51934827,,11,20.627987,29.45784513,6475,26
2,2014,Funestus Subgroup,pyrethroid,45.5,,10,57.76702875,29.5181235,6372,38
9,2002,Gambiae Complex,organochlorine,45.44,,9,92.59259375,29.730479,6755,14
11,2013,Gambiae Complex,pyrethroid,45.31,,13,39.351851,29.87372275,6954,61
4,2011,Gambiae Complex,pyrethroid,45.25,,10,48.7075625,30.174391,6180,76
2,2014,Funestus Subgroup,carbamate,45.2,,10,57.76702875,29.5181235,6372,38
2,2009,Gambiae Complex,organochlorine,45.1,,14,14.467593,30.21794963,6147,190
12,2006,Gambiae Complex,pyrethroid,45.1,,12,17.73446875,30.03548375,5118,99
8,2009,Gambiae Complex,pyrethroid,45,,10,102.953255,29.9277745,6632,2310
2,2009,Gambiae Complex,organochlorine,45,,14,14.57093325,30.19372438,6390,1820
6,2013,Gambiae Complex,pyrethroid,45,,12,55.84491175,29.34319413,5797,857
4,2011,Gambiae Complex,pyrethroid,45,,14,48.51465925,30.15517825,6362,373
6,2014,Gambiae Complex,pyrethroid,45,,10,23.630401,30.21556625,4008,373
2,2009,Gambiae Complex,organochlorine,45,,10,10.54067483,30.23349888,6015,190
2,2009,Gambiae Complex,organochlorine,45,,12,14.36425325,30.21876063,6196,190
6,2012,Gambiae Complex,organochlorine,45,,8,67.12963,29.81096675,6828,114
4,2011,Gambiae Complex,carbamate,45,,13,0,30.55627913,2793,76
8,2011,Gambiae Complex,pyrethroid,45,,12,61.137247,29.97540313,6647,71
8,2010,Gambiae Complex,pyrethroid,45,,12,95.0194175,29.9586225,6717,61
6,2014,Gambiae Complex,pyrethroid,45,,12,17.26466025,29.48181525,6059,59
2,2014,Gambiae Complex,pyrethroid,45,,8,79.7784425,29.52837013,6785,40
6,2009,Gambiae Complex,organochlorine,45,,10,28.8387345,30.41126213,4812,8
11,2013,Gambiae Complex,pyrethroid,45,,14,0,29.90301213,3301,7
3,2015,Gambiae Complex,pyrethroid,44.8,,8,35.7489545,30.045365,6494,25
9,2013,Gambiae Complex,pyrethroid,44.66,,12,48.80401175,30.08096125,6354,54
10,2014,Gambiae Complex,pyrethroid,44.66,,12,27.06839825,30.03614538,5698,36
2,2009,Gambiae Complex,organochlorine,44.6,,12,14.7776125,30.19509375,6484,190
10,2015,Gambiae Complex,pyrethroid,44.59,,10,37.61574125,30.07176275,5842,84
7,2013,Gambiae Complex,pyrethroid,44.5,,12,10.8273595,29.4706955,5472,23
4,2011,Gambiae Complex,pyrethroid,44.44,,9,48.900464,30.1306555,6409,373
7,2014,Gambiae Complex,pyrethroid,44.44,,9,42.842742,29.85116175,6839,52
7,2011,Gambiae Complex,pyrethroid,44.35,,8,168.384105,29.81772838,6781,26
10,2012,Gambiae Complex,organochlorine,44.23,,10,4.386947275,30.41033388,4793,51
10,2015,Gambiae Complex,pyrethroid,44.07,,12,37.61574125,30.07176275,5843,84
11,2014,Gambiae Complex,organochlorine,44,,14,18.13271525,30.140881,6588,46635
6,2014,Gambiae Complex,pyrethroid,44,,12,40.31635918,29.760263,4617,2651
6,2014,Gambiae Complex,pyrethroid,44,,12,14.85339475,29.472158,5993,2432
2,2009,Gambiae Complex,organochlorine,44,,9,13.64087325,30.17297675,6209,1820
9,2009,Gambiae Complex,pyrethroid,44,,10,2.50771605,29.83582275,5971,1420
11,2012,Gambiae Complex,organochlorine,44,,13,8.005401025,29.92339,6921,168
7,2015,Gambiae Complex,pyrethroid,44,,9,115.927422,29.2013,6301,160
7,2010,Gambiae Complex,organochlorine,44,,10,59.2704615,30.135424,5955,117
11,2012,Gambiae Complex,organochlorine,44,,10,0.4822531,30.15191463,4016,105
9,2012,Gambiae Complex,pyrethroid,44,,9,77.35339825,29.64833288,6280,71
6,2012,Gambiae Complex,pyrethroid,44,,14,27.87422875,29.52206463,6164,67
8,2010,Gambiae Complex,pyrethroid,44,,10,94.9260775,29.94624713,6714,61
6,2012,Gambiae Complex,pyrethroid,44,,12,83.4297825,29.31715,6027,48
7,2011,Gambiae Complex,pyrethroid,44,,0,15.02762875,30.0177655,6340,26
7,2013,Gambiae Complex,pyrethroid,43.8,,12,10.8273595,29.4706955,5472,24
5,2012,Gambiae Complex,organophosphate,43.75,,9,56.190263,29.96231775,6784,516
8,2014,Gambiae Complex,pyrethroid,43.75,,12,19.69459375,29.48388563,5938,141
4,2011,Gambiae Complex,pyrethroid,43.75,,0,146.60494,30.065629,6604,76
11,2013,Gambiae Complex,pyrethroid,43.75,,13,39.351851,29.87372275,6927,61
7,2013,Gambiae Complex,pyrethroid,43.7,,12,10.8273595,29.4706955,5472,24
10,2012,Gambiae Complex,pyrethroid,43.64,,12,14.2809145,30.0502805,5994,151
10,2015,Gambiae Complex,pyrethroid,43.56,,12,37.1490455,30.07772088,5835,84
5,2016,Gambiae Complex,pyrethroid,43.4,,10,72.991336,30.07531313,6524,22
7,2010,Gambiae Complex,pyrethroid,43.3,,9,98.0062725,29.85679013,6337,20
7,2013,Gambiae Complex,pyrethroid,43.1,,12,10.8273595,29.4706955,5472,420
6,2015,Gambiae Complex,pyrethroid,43,,12,32.214506,29.18179838,6304,349
6,2015,Gambiae Complex,pyrethroid,43,,12,32.214506,29.18179838,6304,349
6,2011,Gambiae Complex,organochlorine,43,,10,31.4429015,30.54847938,5319,234
8,2008,Gambiae Complex,organochlorine,43,,10,98.8463265,29.94024613,6534,179
7,2015,Gambiae Complex,pyrethroid,43,,10,132.0751125,29.14860813,6855,159
10,2010,Gambiae Complex,organochlorine,43,,10,16.70773575,30.3081895,5921,117
6,2015,Gambiae Complex,organophosphate,43,,12,70.21605,29.329626,5978,113
6,2013,Gambiae Complex,pyrethroid,43,,12,80.2469145,29.28957263,5988,95
9,2014,Gambiae Complex,pyrethroid,43,,9,139.6604925,29.83784213,6549,93
9,2010,Gambiae Complex,pyrethroid,43,,10,38.2908955,30.13839438,6807,76
7,2011,Gambiae Complex,pyrethroid,43,,0,16.05436163,30.027317,6399,26
10,2013,Gambiae Complex,pyrethroid,43,,12,26.975059,30.0527965,5671,25
10,2008,Gambiae Complex,pyrethroid,43,,12,10.8273602,30.05970763,5329,24
8,2008,Gambiae Complex,organochlorine,43,,10,130.8617135,29.88478813,6672,7
8,2008,Gambiae Complex,organochlorine,43,,10,137.5821375,29.796932,6786,7
11,2013,Gambiae Complex,pyrethroid,43,,10,0,30.11945638,3390,7
5,2015,Gambiae Complex,pyrethroid,42.9,,12,34.62888425,30.43517563,5184,42
7,2011,Gambiae Complex,pyrethroid,42.86,,17,16.614397,29.506928,5788,107
8,2014,Gambiae Complex,pyrethroid,42.74,,12,13.5342,29.52558575,5750,14492
10,2009,Funestus Subgroup,pyrethroid,42.74,,16,28.6551675,29.59521913,5816,71
5,2015,Gambiae Complex,pyrethroid,42.7,,10,40.60259925,30.2010145,6084,95
9,2008,Gambiae Complex,pyrethroid,42.61,,12,52.758486,29.89169388,6493,2556
5,2015,Gambiae Complex,pyrethroid,42.6,,10,33.322132,30.3912425,5200,14
4,2011,Gambiae Complex,pyrethroid,42.5,,9,46.489197,30.15218613,6547,112
6,2011,Gambiae Complex,carbamate,42.45,,13,78.89660375,29.87440963,6874,54
9,2004,Gambiae Complex,carbamate,42.3,,9,67.9976875,29.7973495,6876,150
10,2013,Gambiae Complex,pyrethroid,42.2,,10,26.975059,30.0527965,5667,69
2,2009,Gambiae Complex,organochlorine,42,,13,15.5009925,30.19884275,6451,2149
2,2014,Funestus Subgroup,pyrethroid,42,,10,102.6165685,29.34918613,6990,1454
11,2012,Gambiae Complex,organochlorine,42,,10,0.4822531,30.14673925,4036,373
12,2010,Gambiae Complex,pyrethroid,42,,9,35.56227575,30.10212263,6240,296
7,2010,Gambiae Complex,organochlorine,42,,10,58.897103,30.10245263,6118,164
6,2012,Gambiae Complex,organochlorine,42,,8,65.875771,29.82456625,6918,114
6,2014,Gambiae Complex,pyrethroid,42,,5,5.787036925,29.61249463,5716,107
7,2011,Gambiae Complex,organochlorine,42,,0,16.05436163,30.027317,6399,103
8,2012,Gambiae Complex,pyrethroid,42,,12,86.618875,29.84195388,6728,71
6,2014,Gambiae Complex,pyrethroid,42,,12,75.9066375,29.11819288,6364,58
4,2015,Funestus Subgroup,pyrethroid,42,,10,10.609568,29.64080238,6353,25
7,2015,Gambiae Complex,pyrethroid,42,,10,96.979538,29.78460738,5601,7
6,2010,Gambiae Complex,pyrethroid,41.9,,14,102.141204,29.93730663,7009,1413
7,2011,Gambiae Complex,pyrethroid,41.88,,12,16.52105725,29.45205313,6035,1820
11,2012,Gambiae Complex,organochlorine,41.84,,10,0.4822531,30.14650463,4020,373
6,2010,Gambiae Complex,carbamate,41.7,,0,94.0393475,29.9541175,6653,267
10,2013,Gambiae Complex,carbamate,41.7,,10,21.9347365,29.90800613,5888,69
6,2012,Gambiae Complex,pyrethroid,41.4,,10,36.65123375,29.53650388,5812,150
5,2016,Gambiae Complex,pyrethroid,41.3,,9,71.77793,30.02144775,6385,750
8,2009,Gambiae Complex,organochlorine,41,,12,98.8463245,29.91922175,6634,2310
6,2014,Gambiae Complex,pyrethroid,41,,12,14.85339475,29.48826425,5971,597
7,2009,Gambiae Complex,pyrethroid,41,,10,64.590799,29.86589725,6460,440
12,2008,Gambiae Complex,organochlorine,41,,14,4.66696545,29.72958138,5223,339
9,2010,Gambiae Complex,organochlorine,41,,10,33.9506175,30.14853975,6733,335
7,2015,Gambiae Complex,organochlorine,41,,10,45.3629035,30.25373913,6111,128
6,2016,Gambiae Complex,pyrethroid,41,,9,20.44753138,29.37569463,6229,121
6,2011,Gambiae Complex,pyrethroid,41,,12,37.22993675,29.49516025,6240,78
6,2011,Gambiae Complex,pyrethroid,41,,10,43.69213075,29.478822,6165,77
7,2014,Gambiae Complex,pyrethroid,41,,10,49.93652775,29.4061425,5320,77
8,2010,Gambiae Complex,pyrethroid,41,,10,138.142171,29.81233025,6831,75
6,2012,Gambiae Complex,pyrethroid,41,,9,37.133487,29.96055913,6146,47
12,2008,Gambiae Complex,organochlorine,41,,14,3.733572425,29.72954975,4924,43
7,2013,Gambiae Complex,organochlorine,41,,12,67.6709995,30.07209425,6314,28
4,2015,Funestus Subgroup,carbamate,41,,9,11.09182088,29.64697013,6266,25
8,2009,Gambiae Complex,pyrethroid,41,,10,81.7652325,29.96789075,6561,15
11,2013,Gambiae Complex,pyrethroid,41,,10,0,29.94922438,3298,7
9,2004,Gambiae Complex,carbamate,40.9,,9,79.1859575,29.7323075,7176,321
7,2013,Gambiae Complex,pyrethroid,40.4,,12,10.8273595,29.4706955,5472,420
10,2014,Gambiae Complex,pyrethroid,40.4,,12,27.06839825,30.03614538,5700,36
7,2006,Gambiae Complex,organochlorine,40.4,,10,70.7511975,29.92807225,6409,31
7,2006,Gambiae Complex,organochlorine,40.4,,10,70.7511975,29.92807225,6409,31
4,2011,Gambiae Complex,pyrethroid,40.35,,10,49.38271525,30.13369388,6345,76
7,2014,Gambiae Complex,pyrethroid,40.3,,14,42.4693825,29.85077988,6828,64
2,2014,Funestus Subgroup,pyrethroid,40.26,,9,77.7116425,29.5354855,6756,1454
8,2014,Gambiae Complex,pyrethroid,40.23,,12,19.134558,29.366448,5913,141
6,2010,Gambiae Complex,carbamate,40.2,,13,101.1766975,29.94252038,6861,14150
11,2008,Gambiae Complex,organochlorine,40.1,,10,2.9899691,29.97330263,3705,1
11,2008,Gambiae Complex,pyrethroid,40.1,,10,2.9899691,29.97330263,3705,1
10,2009,Gambiae Complex,pyrethroid,40,,13,3.1735366,30.30953488,4017,11560
6,2015,Gambiae Complex,organochlorine,40,,9,8.9699075,29.880269,4624,4813
7,2010,Gambiae Complex,pyrethroid,40,,10,18.38784225,30.69038375,4821,2791
8,2009,Gambiae Complex,carbamate,40,,10,97.35289875,29.7756235,6836,1143
4,2011,Gambiae Complex,pyrethroid,40,,14,47.839505,30.13945613,6531,391
4,2011,Gambiae Complex,pyrethroid,40,,10,107.0601845,29.394792,6505,373
6,2004,Gambiae Complex,pyrethroid,40,,9,78.317902,29.85353925,6926,321
6,2011,Gambiae Complex,pyrethroid,40,,14,41.18441275,29.44364163,6248,236
11,2013,Gambiae Complex,pyrethroid,40,,12,0.77160496,30.16634238,4007,77
8,2010,Gambiae Complex,pyrethroid,40,,10,138.142171,29.81233025,6831,75
6,2012,Gambiae Complex,pyrethroid,40,,10,37.8086425,29.5001845,5962,67
7,2014,Gambiae Complex,pyrethroid,40,,9,56.3769425,29.779024,6905,64
8,2008,Gambiae Complex,carbamate,40,,10,123.5812425,29.86693975,6724,51
